ERROR: position ortholog index to check. ENSCAFG00000017566 ENSMUSG00000030779 [*:7:21511232:9 [*:9:122970962
ERROR: position ortholog index to check. ENSG00000113073 ENSMUSG00000024485 [*:9:140360243:3 [-:3:36528187
ERROR: position ortholog index to check. ENSCAFG00000005751 ENSMUSG00000024485 [*:4:35576556:3 [-:3:36528187
ERROR: position ortholog index to check. ENSG00000167291 ENSCAFG00000005578 [*:7:80013547:9 [-:9:1670310
ERROR: position ortholog index to check. ENSMUSG00000039976 ENSCAFG00000005578 [*:10:119210682:11 [-:11:1670310
ERROR: position ortholog index to check. ENSCAFG00000018787 ENSG00000141404 ]*:53:77520042:70 ]-:70:11881135
ERROR: position ortholog index to check. ENSCAFG00000018787 ENSMUSG00000024524 ]*:51:77520042:56 ]-:56:67222715
ERROR: position ortholog index to check. ENSMUSG00000022401 ENSG00000196236 [*:4:81400224:5 [-:5:40857182
ERROR: position ortholog index to check. ENSCAFG00000001134 ENSG00000196236 [*:1:24379448:5 [-:5:40857182
ERROR: position ortholog index to check. ENSG00000082482 ENSMUSG00000037624 ]*:44:215235145:51 ]-:51:189209790
ERROR: position ortholog index to check. ENSCAFG00000012614 ENSMUSG00000037624 ]*:33:13090094:51 ]-:51:189209790
ERROR: position ortholog index to check. ENSMUSG00000029108 ENSG00000169851 [*:6:57719105:5 [*:5:30721423
ERROR: position ortholog index to check. ENSCAFG00000004929 ENSMUSG00000059900 [*:7:5827523:13 [-:13:115742379
ERROR: position ortholog index to check. ENSCAFG00000004929 ENSMUSG00000059900 ]*:45:5843127:55 ]-:55:115729665
ERROR: position ortholog index to check. ENSG00000116521 ENSMUSG00000028049 [*:5:155262151:7 [-:7:89177592
ERROR: position ortholog index to check. ENSG00000116521 ENSMUSG00000028049 ]*:41:155256273:43 ]-:43:89182445
ERROR: position ortholog index to check. ENSMUSG00000009569 ENSG00000186260 ]*:94:13412695:87 ]-:87:14261444
ERROR: position ortholog index to check. ENSMUSG00000009569 ENSCAFG00000018810 [*:14:13326418:7 [-:7:29036950
ERROR: position ortholog index to check. ENSMUSG00000009569 ENSCAFG00000018810 ]*:92:13412695:80 ]-:80:28918657
ERROR: position ortholog index to check. ENSMUSG00000009569 ENSCAFG00000018810 ]*:92:13412695:80 ]-:80:28918657
ERROR: position ortholog index to check. ENSG00000132670 ENSMUSG00000027303 [*:43:2964278:9 [-:9:130503480
ERROR: position ortholog index to check. ENSG00000132670 ENSMUSG00000027303 ]*:125:3038133:95 ]-:95:130553468
ERROR: position ortholog index to check. ENSCAFG00000006460 ENSMUSG00000027303 [*:3:18296344:9 [-:9:130503480
ERROR: position ortholog index to check. ENSCAFG00000006460 ENSMUSG00000027303 ]*:85:18224919:95 ]-:95:130553468
ERROR: position ortholog index to check. ENSG00000070214 ENSMUSG00000028412 [*:2:105244869:3 [-:3:53440684
ERROR: position ortholog index to check. ENSCAFG00000002758 ENSMUSG00000028412 [*:1:61120976:3 [-:3:53440684
ERROR: position ortholog index to check. ENSCAFG00000006968 ENSG00000073060 ]*:44:5117433:53 ]-:53:124782683
ERROR: position ortholog index to check. ENSCAFG00000006968 ENSMUSG00000037936 ]*:44:5117433:53 ]-:53:125281105
ERROR: position ortholog index to check. ENSMUSG00000031434 ENSG00000133131 [*:4:139871373:5 [-:5:106999969
ERROR: position ortholog index to check. ENSMUSG00000031434 ENSG00000133131 ]*:78:139822675:80 ]-:80:106941479
ERROR: position ortholog index to check. ENSCAFG00000017953 ENSG00000133131 [*:3:80550362:5 [-:5:106999969
ERROR: position ortholog index to check. ENSMUSG00000031434 ENSCAFG00000017953 [*:4:139871373:3 [-:3:80550362
ERROR: position ortholog index to check. ENSG00000125447 ENSCAFG00000004741 [*:10:75261587:1 [*:1:5235477
ERROR: position ortholog index to check. ENSG00000125447 ENSCAFG00000004741 [*:10:75261587:1 [*:1:5235477
ERROR: position ortholog index to check. ENSG00000125447 ENSCAFG00000004741 ]*:80:75238279:72 ]*:72:5249326
ERROR: position ortholog index to check. ENSMUSG00000020740 ENSCAFG00000004741 [*:2:115603867:1 [*:1:5235477
ERROR: position ortholog index to check. ENSMUSG00000020740 ENSCAFG00000004741 [*:2:115603867:1 [*:1:5235477
ERROR: position ortholog index to check. ENSMUSG00000020740 ENSCAFG00000004741 ]*:70:115585730:70 ]*:70:5249326
ERROR: position ortholog index to check. ENSMUSG00000020740 ENSCAFG00000004741 ]*:70:115585730:70 ]*:70:5249326
ERROR: position ortholog index to check. ENSG00000111912 ENSCAFG00000001047 [*:16:125815355:3 [-:3:64689595
ERROR: position ortholog index to check. ENSCAFG00000001047 ENSG00000111912 [*:49:64798156:63 [*:63:125919357
ERROR: position ortholog index to check. ENSMUSG00000039697 ENSCAFG00000001047 [*:6:30771778:3 [-:3:64689595
ERROR: position ortholog index to check. ENSCAFG00000001047 ENSMUSG00000039697 [*:49:64798156:54 [*:54:30655711
ERROR: position ortholog index to check. ENSCAFG00000001047 ENSMUSG00000039697 ]*:76:64810806:80 ]*:80:30647516
ERROR: position ortholog index to check. ENSMUSG00000038615 ENSG00000082641 ]*:52:96819176:48 ]*:48:48059641
ERROR: position ortholog index to check. ENSMUSG00000038615 ENSG00000082641 ]*:52:96819176:48 ]*:48:48059641
ERROR: position ortholog index to check. ENSCAFG00000023139 ENSG00000082641 ]*:32:24355639:46 ]-:46:48059641
ERROR: position ortholog index to check. ENSMUSG00000038615 ENSCAFG00000023139 [*:16:96827707:3 [*:3:24347089
ERROR: position ortholog index to check. ENSMUSG00000038615 ENSCAFG00000023139 [*:16:96827707:3 [*:3:24347089
ERROR: position ortholog index to check. ENSMUSG00000038615 ENSCAFG00000023139 ]*:48:96819176:32 ]*:32:24355639
ERROR: position ortholog index to check. ENSMUSG00000038615 ENSCAFG00000023139 ]*:48:96819176:32 ]*:32:24355639
ERROR: position ortholog index to check. ENSMUSG00000038615 ENSCAFG00000023139 ]*:48:96819176:32 ]*:32:24355639
ERROR: position ortholog index to check. ENSMUSG00000038615 ENSCAFG00000023139 ]*:48:96819176:32 ]*:32:24355639
ERROR: position ortholog index to check. ENSMUSG00000041607 ENSG00000197971 [*:8:82500752:11 [*:11:77105261
ERROR: position ortholog index to check. ENSMUSG00000041607 ENSG00000197971 ]*:52:82584156:60 ]*:60:76980427
ERROR: position ortholog index to check. ENSCAFG00000000016 ENSG00000197971 [*:2:2859560:11 [-:11:77105261
ERROR: position ortholog index to check. ENSCAFG00000000016 ENSG00000197971 [*:16:2919484:30 [-:30:77017008
ERROR: position ortholog index to check. ENSCAFG00000000016 ENSG00000197971 ]*:44:2951088:60 ]-:60:76980427
ERROR: position ortholog index to check. ENSMUSG00000041607 ENSCAFG00000000016 ]*:52:82584156:44 ]-:44:2951088
ERROR: position ortholog index to check. ENSG00000116678 ENSCAFG00000018600 [*:17:65565566:7 [-:7:44753066
ERROR: position ortholog index to check. ENSG00000116678 ENSCAFG00000018600 ]*:115:65637015:106 ]-:106:44688109
ERROR: position ortholog index to check. ENSG00000116678 ENSCAFG00000018600 ]*:115:65637015:106 ]-:106:44688109
ERROR: position ortholog index to check. ENSMUSG00000057722 ENSCAFG00000018600 [*:8:101728030:7 [-:7:44753066
ERROR: position ortholog index to check. ENSMUSG00000057722 ENSCAFG00000018600 ]*:100:101815269:104 ]-:104:44688109
ERROR: position ortholog index to check. ENSMUSG00000057722 ENSCAFG00000018600 ]*:100:101815269:104 ]-:104:44688109
ERROR: position ortholog index to check. ENSCAFG00000019152 ENSG00000140632 [*:5:36582527:5 [-:5:4847265
ERROR: position ortholog index to check. ENSCAFG00000002015 ENSMUSG00000019920 ]*:54:35195216:66 ]-:66:58421568
ERROR: position ortholog index to check. ENSG00000090006 ENSMUSG00000040488 [*:26:40601388:23 [-:23:27333604
ERROR: position ortholog index to check. ENSG00000090006 ENSCAFG00000005133 [*:6:40597235:1 [-:1:113150442
ERROR: position ortholog index to check. ENSG00000090006 ENSCAFG00000005133 [*:6:40597235:1 [-:1:113150442
ERROR: position ortholog index to check. ENSG00000090006 ENSCAFG00000005133 ]*:150:40629550:143 ]-:143:113124382
ERROR: position ortholog index to check. ENSG00000124782 ENSMUSG00000039087 [*:24:7181912:28 [-:28:37893814
ERROR: position ortholog index to check. ENSG00000124782 ENSCAFG00000009527 [*:20:7181912:1 [-:1:7186380
ERROR: position ortholog index to check. ENSG00000124782 ENSCAFG00000009527 [*:20:7181912:1 [-:1:7186380
ERROR: position ortholog index to check. ENSMUSG00000039087 ENSCAFG00000009527 [*:26:37893814:1 [-:1:7186380
ERROR: position ortholog index to check. ENSMUSG00000039087 ENSCAFG00000009527 [*:26:37893814:1 [-:1:7186380
ERROR: position ortholog index to check. ENSMUSG00000039087 ENSCAFG00000009527 ]*:76:37949115:45 ]-:45:7252387
ERROR: position ortholog index to check. ENSCAFG00000009527 ENSMUSG00000039087 [*:1:7186380:26 [-:26:37893814
ERROR: position ortholog index to check. ENSCAFG00000009527 ENSMUSG00000039087 ]*:45:7252387:76 ]*:76:37949115
ERROR: position ortholog index to check. ENSCAFG00000009527 ENSMUSG00000039087 ]*:45:7252387:76 ]*:76:37949115
ERROR: position ortholog index to check. ENSCAFG00000005510 ENSMUSG00000032446 ]*:46:16511277:47 ]-:47:118485012
ERROR: position ortholog index to check. ENSG00000170892 ENSCAFG00000002675 [*:16:54191365:1 [-:1:103026639
ERROR: position ortholog index to check. ENSG00000170892 ENSCAFG00000002675 [*:16:54191365:1 [-:1:103026639
ERROR: position ortholog index to check. ENSG00000170892 ENSCAFG00000002675 ]*:34:54193362:19 ]-:19:103021829
ERROR: position ortholog index to check. ENSG00000170892 ENSCAFG00000002675 ]*:34:54193362:19 ]-:19:103021829
ERROR: position ortholog index to check. ENSCAFG00000016510 ENSG00000067191 ]*:60:23193461:67 ]-:67:39177245
ERROR: position ortholog index to check. ENSCAFG00000018563 ENSG00000172239 [*:4:66461832:9 [-:9:43556846
ERROR: position ortholog index to check. ENSCAFG00000018563 ENSMUSG00000025451 [*:2:66461832:7 [-:7:119429133
ERROR: position ortholog index to check. ENSCAFG00000019815 ENSG00000116337 ]*:90:42240611:98 ]-:98:109631152
ERROR: position ortholog index to check. ENSCAFG00000001907 ENSG00000145244 ]*:109:43502665:103 ]-:103:47595721
ERROR: position ortholog index to check. ENSG00000112742 ENSCAFG00000002842 [*:12:80005844:7 [-:7:40917026
ERROR: position ortholog index to check. ENSG00000112742 ENSCAFG00000002842 ]*:106:80042202:102 ]-:102:40956954
ERROR: position ortholog index to check. ENSMUSG00000038379 ENSCAFG00000002842 [*:10:83835789:7 [-:7:40917026
ERROR: position ortholog index to check. ENSMUSG00000038379 ENSCAFG00000002842 ]*:100:83872068:102 ]-:102:40956954
ERROR: position ortholog index to check. ENSMUSG00000018819 ENSG00000130592 ]*:62:142490648:71 ]-:71:1887563
ERROR: position ortholog index to check. ENSCAFG00000010077 ENSG00000130592 ]*:52:46122925:71 ]-:71:1887563
ERROR: position ortholog index to check. ENSMUSG00000018819 ENSCAFG00000010077 ]*:60:142490648:54 ]-:54:46122925
ERROR: position ortholog index to check. ENSG00000015592 ENSCAFG00000008715 ]*:41:27239259:33 ]*:33:30349276
ERROR: position ortholog index to check. ENSCAFG00000008715 ENSG00000015592 [*:1:30344971:13 [*:13:27243723
ERROR: position ortholog index to check. ENSCAFG00000008715 ENSG00000015592 ]*:33:30349276:41 ]*:41:27239259
ERROR: position ortholog index to check. ENSG00000158813 ENSMUSG00000059327 [*:5:69616309:3 [*:3:99975781
ERROR: position ortholog index to check. ENSG00000158813 ENSMUSG00000059327 [*:5:69616309:3 [*:3:99975781
ERROR: position ortholog index to check. ENSG00000158813 ENSMUSG00000059327 [*:5:69616309:3 [*:3:99975781
ERROR: position ortholog index to check. ENSMUSG00000059327 ENSG00000158813 [*:3:99975781:5 [-:5:69616309
ERROR: position ortholog index to check. ENSCAFG00000029925 ENSG00000158813 ]*:39:54511685:59 ]-:59:70035609
ERROR: position ortholog index to check. ENSCAFG00000029925 ENSMUSG00000059327 ]*:39:54511685:54 ]-:54:100397156
ERROR: position ortholog index to check. ENSG00000240021 ENSMUSG00000026592 [*:6:178513189:7 [*:7:157108569
ERROR: position ortholog index to check. ENSG00000240021 ENSMUSG00000026592 [*:6:178513189:7 [-:7:157108569
ERROR: position ortholog index to check. ENSMUSG00000014668 ENSG00000072609 [*:11:110136062:13 [-:13:132887328
ERROR: position ortholog index to check. ENSMUSG00000014668 ENSG00000072609 ]*:81:110170904:87 ]-:87:132841554
ERROR: position ortholog index to check. ENSCAFG00000006074 ENSG00000072609 [*:2:295104:13 [-:13:132887328
ERROR: position ortholog index to check. ENSCAFG00000006074 ENSG00000072609 ]*:72:323582:87 ]-:87:132841554
ERROR: position ortholog index to check. ENSCAFG00000006074 ENSMUSG00000014668 [*:2:295104:11 [-:11:110136062
ERROR: position ortholog index to check. ENSCAFG00000006074 ENSMUSG00000014668 ]*:72:323582:81 ]-:81:110170904
ERROR: position ortholog index to check. ENSG00000172262 ENSCAFG00000018578 [*:16:43122054:11 [-:11:66768374
ERROR: position ortholog index to check. ENSG00000172262 ENSCAFG00000018578 ]*:44:43175133:39 ]-:39:66739494
ERROR: position ortholog index to check. ENSMUSG00000094870 ENSCAFG00000018578 [*:10:119790272:9 [-:9:66768374
ERROR: position ortholog index to check. ENSMUSG00000094870 ENSCAFG00000018578 ]*:38:119766352:37 ]-:37:66739494
ERROR: position ortholog index to check. ENSCAFG00000006073 ENSMUSG00000027750 ]*:96:3208234:97 ]-:97:54390299
ERROR: position ortholog index to check. ENSG00000140545 ENSMUSG00000030605 [*:6:88913319:5 [-:5:79148967
ERROR: position ortholog index to check. ENSG00000140545 ENSMUSG00000030605 ]*:40:88899395:43 ]-:43:79134409
ERROR: position ortholog index to check. ENSMUSG00000003534 ENSG00000204580 [*:29:35693875:50 [*:50:30888730
ERROR: position ortholog index to check. ENSMUSG00000003534 ENSG00000204580 [*:29:35693875:50 [-:50:30888730
ERROR: position ortholog index to check. ENSMUSG00000003534 ENSG00000204580 ]*:101:35682378:122 ]-:122:30899296
ERROR: position ortholog index to check. ENSG00000204580 ENSCAFG00000000448 ]*:120:30899296:93 ]*:93:670330
ERROR: position ortholog index to check. ENSCAFG00000000448 ENSG00000204580 [*:21:659837:48 [-:48:30888730
ERROR: position ortholog index to check. ENSCAFG00000000448 ENSG00000204580 ]*:93:670330:120 ]-:120:30899296
ERROR: position ortholog index to check. ENSMUSG00000003534 ENSCAFG00000000448 [*:25:35693875:11 [-:11:659837
ERROR: position ortholog index to check. ENSMUSG00000003534 ENSCAFG00000000448 ]*:95:35682378:81 ]-:81:670330
ERROR: position ortholog index to check. ENSMUSG00000058799 ENSCAFG00000005694 [*:11:111481300:13 [-:13:19165434
ERROR: position ortholog index to check. ENSMUSG00000045180 ENSG00000146950 [*:4:152769450:3 [*:3:9786546
ERROR: position ortholog index to check. ENSMUSG00000045180 ENSG00000146950 ]*:50:152612528:53 ]*:53:9946937
ERROR: position ortholog index to check. ENSMUSG00000045180 ENSG00000146950 ]*:50:152612528:53 ]-:53:9946937
ERROR: position ortholog index to check. ENSG00000146950 ENSCAFG00000011388 ]*:57:9946937:56 ]-:56:6640236
ERROR: position ortholog index to check. ENSG00000146950 ENSCAFG00000011388 ]*:57:9946937:56 ]-:56:6640236
ERROR: position ortholog index to check. ENSCAFG00000011388 ENSG00000146950 ]*:56:6640236:57 ]-:57:9946937
ERROR: position ortholog index to check. ENSG00000152670 ENSMUSG00000021758 [*:9:55738964:9 [-:9:112651403
ERROR: position ortholog index to check. ENSG00000152670 ENSMUSG00000021758 ]*:99:55816540:93 ]-:93:112598945
ERROR: position ortholog index to check. ENSG00000152670 ENSCAFG00000006875 [*:11:55738964:9 [-:9:43027318
ERROR: position ortholog index to check. ENSG00000152670 ENSCAFG00000006875 ]*:101:55816540:97 ]-:97:43109307
ERROR: position ortholog index to check. ENSG00000152670 ENSCAFG00000006875 ]*:101:55816540:97 ]-:97:43109307
ERROR: position ortholog index to check. ENSG00000109103 ENSMUSG00000002058 ]*:34:28547297:35 ]*:35:78348643
ERROR: position ortholog index to check. ENSG00000109103 ENSMUSG00000002058 ]*:34:28547297:35 ]-:35:78348643
ERROR: position ortholog index to check. ENSG00000109103 ENSCAFG00000018713 [*:4:28552557:3 [*:3:42760266
ERROR: position ortholog index to check. ENSG00000109103 ENSCAFG00000018713 ]*:30:28547297:28 ]*:28:42755177
ERROR: position ortholog index to check. ENSCAFG00000018713 ENSMUSG00000002058 ]*:26:42755177:33 ]-:33:78348643
ERROR: position ortholog index to check. ENSG00000126858 ENSMUSG00000017686 ]*:102:32224733:101 ]-:101:80265859
ERROR: position ortholog index to check. ENSG00000126858 ENSCAFG00000018443 ]*:104:32224733:99 ]-:99:40716704
ERROR: position ortholog index to check. ENSMUSG00000017686 ENSCAFG00000018443 [*:10:80209287:5 [-:5:40779361
ERROR: position ortholog index to check. ENSCAFG00000018443 ENSMUSG00000017686 [*:2:40779400:7 [-:7:80209248
ERROR: position ortholog index to check. ENSCAFG00000018443 ENSMUSG00000017686 ]*:97:40716704:101 ]-:101:80265859
ERROR: position ortholog index to check. ENSMUSG00000022604 ENSCAFG00000009608 [*:8:55934795:3 [-:3:8040774
ERROR: position ortholog index to check. ENSG00000184743 ENSMUSG00000024759 ]*:58:63629319:61 ]-:61:7534036
ERROR: position ortholog index to check. ENSCAFG00000015073 ENSMUSG00000024759 ]*:48:53359731:61 ]-:61:7534036
ERROR: position ortholog index to check. ENSG00000197614 ENSMUSG00000030116 [*:15:8662104:7 [-:7:122514343
ERROR: position ortholog index to check. ENSG00000197614 ENSMUSG00000030116 ]*:51:8648091:43 ]-:43:122528431
ERROR: position ortholog index to check. ENSMUSG00000030116 ENSG00000197614 [*:7:122514343:15 [-:15:8662104
ERROR: position ortholog index to check. ENSMUSG00000030116 ENSG00000197614 ]*:43:122528431:51 ]-:51:8648091
ERROR: position ortholog index to check. ENSG00000179889 ENSMUSG00000022680 [*:10:14975200:5 [-:5:13902935
ERROR: position ortholog index to check. ENSCAFG00000018760 ENSMUSG00000022680 [*:1:28412323:5 [-:5:13902935
ERROR: position ortholog index to check. ENSG00000100567 ENSCAFG00000015287 [*:4:58244921:3 [-:3:33616872
ERROR: position ortholog index to check. ENSMUSG00000060073 ENSCAFG00000015287 [*:5:70974747:3 [-:3:33616872
ERROR: position ortholog index to check. ENSCAFG00000016200 ENSMUSG00000032228 ]*:96:22467901:104 ]-:104:71849783
ERROR: position ortholog index to check. ENSG00000116260 ENSMUSG00000033684 [*:4:180154908:5 [-:5:155812799
ERROR: position ortholog index to check. ENSG00000116260 ENSMUSG00000033684 ]*:58:180197341:59 ]-:59:155778843
ERROR: position ortholog index to check. ENSG00000064787 ENSMUSG00000013523 [*:8:54058718:9 [-:9:170420662
ERROR: position ortholog index to check. ENSG00000064787 ENSMUSG00000013523 ]*:59:53944922:60 ]-:60:170348074
ERROR: position ortholog index to check. ENSCAFG00000011825 ENSG00000064787 ]*:55:39703191:61 ]-:61:53944922
ERROR: position ortholog index to check. ENSCAFG00000011825 ENSMUSG00000013523 ]*:59:39703191:66 ]-:66:170348074
